E11f,E22f,nu12f,G12f,G23f,EM,num,Vf,E11,E22,NU12,G12,G23
524.2248133,15.33230365,0.276904054,5.773353743,8.45555955,5.123750055,0.408439345,0.6946,365.6913486,11.51177104,0.317074932,4.238467975,5.259216971
263.4585383,22.0762447,0.361734728,21.55480936,14.50332331,17.65855345,0.347353452,0.4027,116.6422073,20.22714848,0.353144792,11.73668388,10.04854444
465.1971953,18.80520308,0.353838215,29.17892204,12.30583703,7.326688747,0.408002605,0.6012,282.5984373,13.90999656,0.375438974,8.856693963,6.695934542
266.7081252,9.533107029,0.369616733,14.10913839,5.489984903,12.46010334,0.334986866,0.6887,187.560716,9.929936225,0.358836455,10.496229,5.330031013
193.0608445,21.28018905,0.232190043,33.0860654,15.42575602,18.50157709,0.308109092,0.7004,140.762888,20.77139578,0.25493539,20.67913479,12.93382115
476.7365287,21.64733053,0.327902587,5.410392643,14.01697532,1.245740384,0.452269455,0.7004,334.2794885,5.896659629,0.365162901,1.869277804,2.272786853
573.9128976,23.79075333,0.204623546,30.80457812,14.73391081,3.245586869,0.396699761,0.3969,229.7434425,7.118358262,0.320464711,2.950707982,2.768482474
516.7634967,18.00470341,0.202803346,19.98741919,12.93281437,19.98899349,0.433882387,0.6946,365.0485634,18.30742755,0.273374885,15.24497801,11.31982339
429.9543481,11.25929133,0.366386804,12.95300077,5.987077657,10.46016366,0.325237824,0.4961,218.5712286,11.01059148,0.345651833,7.734399627,5.19319654
489.3485079,18.18193816,0.314250791,5.529903657,10.17342366,1.273002563,0.455178845,0.3035,149.4039184,2.610412728,0.412407181,0.88782852,0.925179058
255.4403091,15.15519166,0.266763578,31.35441165,8.004903307,17.52442726,0.325836562,0.4027,113.3331529,15.94280634,0.302047871,13.23960581,7.431268593
546.4566265,18.33823529,0.366179203,39.7059886,11.94653603,2.398294109,0.300650278,0.6012,329.4861635,7.355986732,0.340046268,3.79981184,3.241002309
372.4822234,13.13862811,0.37949147,13.59160447,7.828458477,7.725311939,0.413736987,0.6946,261.0854626,11.76535223,0.389950051,8.177599203,5.97274519
239.9963514,16.53697772,0.272610536,7.139879163,8.958562673,3.990601497,0.396055458,0.6946,167.9201954,10.85314712,0.310310615,4.286785082,4.771494501
370.4289732,25.37994627,0.226946943,36.90234249,17.45173946,3.020272021,0.387886944,0.502,187.45944,8.037001466,0.307095063,3.48329809,3.241667776
382.1643327,10.95784322,0.30751166,17.89986398,6.805085787,6.604688171,0.457483806,0.6887,265.2526154,9.853054275,0.354197989,8.234199195,5.075310533
240.5961816,11.48158215,0.352026477,18.90208884,6.39334162,5.249986497,0.436438858,0.502,123.3937764,8.530279629,0.394063843,5.07649066,3.699260625
213.2908591,14.35921009,0.245698057,37.87704918,7.613232651,10.24502008,0.414974539,0.3035,71.86943222,12.16525498,0.363599127,7.215225951,5.091310157
186.3707362,11.54001969,0.207956408,3.98521303,7.096618662,0.696599493,0.424774404,0.3969,74.39066435,1.707229528,0.338719341,0.598219554,0.624096096
518.1368744,13.05800101,0.384572357,8.355972342,8.922312876,4.277737366,0.320379171,0.3035,160.2339855,6.794734289,0.339861803,2.914043031,2.95001823
508.0990158,21.97211745,0.23550825,9.418046617,12.66044038,18.44974968,0.476676411,0.6946,358.5601299,21.29490427,0.309161006,8.683809882,10.81156941
429.5897976,23.48824935,0.383336925,20.30399462,14.76816125,19.51824652,0.48551237,0.502,225.3741652,22.17364093,0.434220297,12.61605406,10.82899591
321.1311099,24.52652259,0.386826739,25.49926494,16.42815522,4.426604159,0.467546715,0.3035,100.5464217,8.070074049,0.443048202,3.131081156,3.018339172
474.8191097,27.14252096,0.384173646,14.07091802,19.38704852,9.751907273,0.345010773,0.3035,150.8998032,15.07191967,0.356896705,6.133755233,6.566147509
230.3786443,28.74405591,0.294118454,27.64896559,20.11238067,4.291638825,0.420567072,0.4027,95.33687593,9.326393053,0.369646214,3.775562571,3.65681951
562.9714368,14.29212014,0.322051951,17.38824792,8.447265158,15.53872626,0.432043342,0.4027,235.9898788,14.72375553,0.387749809,9.629468655,7.018723067
523.9021885,13.74887318,0.263887495,36.39064382,9.308048801,1.054292548,0.454908028,0.7004,367.2569589,4.638817504,0.321117247,2.113488217,1.851628528
332.6856921,20.07146615,0.279489383,30.89951606,12.90073367,19.00438627,0.410765735,0.5954,205.7702358,19.81734348,0.332603795,16.98407093,10.670199
415.1738457,17.89421643,0.232886379,33.49612476,12.95235168,8.343458673,0.401423029,0.4027,172.1740555,12.61676421,0.33355332,7.057179894,5.822466833
297.377267,23.10828993,0.377970545,2.332760097,12.13363543,16.26450817,0.373179078,0.4027,129.4686162,20.02870184,0.375108602,2.996392101,8.771775166
445.6641796,28.9446926,0.331967302,32.64407995,19.62927932,11.45372334,0.437340718,0.502,229.4273724,20.02927346,0.384443263,10.54176253,9.153196307
236.7926052,8.479886078,0.33044191,19.82068894,5.508231572,7.054841442,0.448148591,0.502,122.3831988,8.008371829,0.389059837,6.434553337,4.027488312
402.3398728,24.18966182,0.388345322,24.25869487,16.93230516,17.79865526,0.486478046,0.4027,172.6534036,21.38388402,0.446959998,11.46853246,10.15085858
483.5009526,28.77492147,0.350355522,16.90105061,19.37398154,13.64185429,0.467390835,0.6946,340.005984,24.28710756,0.386098107,11.74437284,12.6818466
529.7975906,26.5605484,0.233231377,4.965658461,18.67353182,17.62114514,0.442374997,0.4027,223.8745997,22.40681078,0.358152861,5.33001537,10.66042457
300.9936828,20.32296375,0.339346281,2.30060673,13.62667412,1.676324336,0.478642077,0.6887,207.8161891,7.026478342,0.382709062,1.513226193,2.769938689
413.7980123,22.50900432,0.372297166,14.94555737,12.86896061,9.055522996,0.419689413,0.4027,172.0453234,14.58893073,0.400604555,6.367963594,6.101742862
164.6615873,21.92596215,0.222723846,36.11876222,16.3508426,3.811076987,0.319048709,0.6012,100.5144038,10.60397552,0.261138201,5.651005441,4.92821438
542.1020594,15.39774056,0.262818058,5.346002294,9.728066876,19.13084209,0.335798054,0.4027,229.7313513,16.57997673,0.30640901,5.891623725,8.601259824
174.7889025,10.49182304,0.200301189,10.96538768,5.858131081,5.434875405,0.436029309,0.3035,56.83382263,7.399744192,0.364485825,3.477498321,3.017829012
521.5504788,25.10136453,0.306658981,21.59732697,18.05877021,0.671994653,0.350858213,0.6771,353.3588163,3.374006729,0.320930913,1.332839314,1.319707645
564.1749084,9.055446147,0.237862001,11.6647347,4.950961854,16.9698793,0.35650852,0.502,291.6668039,10.48012473,0.296947967,9.316190539,5.271282197
401.2368583,28.68824863,0.228419682,10.34965129,20.0036906,6.25477466,0.307857545,0.5895,239.096713,15.65224902,0.261028925,5.837900247,7.380519392
347.0786048,25.80556982,0.223705572,33.17284856,17.22215059,10.48628988,0.341769621,0.5954,210.8933542,19.34980188,0.271474286,12.23918582,9.685401965
446.3206939,20.12690532,0.248405619,35.04326082,13.41033902,3.671138715,0.471813716,0.6012,269.7920513,10.0288874,0.337500768,4.944611261,4.202861187
330.1053867,10.69313446,0.214379996,27.85920019,7.949688668,1.843566761,0.478306466,0.7004,231.7581454,5.997526171,0.293452366,3.429204329,2.725932309
482.6709459,25.44085525,0.313855329,31.95885089,16.11623156,9.79371824,0.34057005,0.6012,294.0875075,18.72188281,0.32450916,11.66095402,9.123595094
577.5176626,21.34869732,0.364118166,39.81803473,15.2038282,10.21266989,0.376821993,0.7004,407.5530868,18.12518101,0.367924233,15.38579153,10.09874299
362.6412659,24.38202629,0.36156431,38.09497709,15.10520935,16.31349652,0.412917252,0.6946,256.8727651,22.52618636,0.377247498,19.71160267,11.90069212
357.3640587,15.54886553,0.25092325,18.49565324,10.67672523,14.39975609,0.316552748,0.6012,220.5898948,15.27505193,0.277096294,12.04863675,8.795253465
411.06775,29.89938138,0.223766819,7.365452134,21.51517634,17.55317473,0.339833099,0.3035,136.9848483,22.72208306,0.304606983,6.975710904,10.61978501
462.1221324,8.18030795,0.356298257,14.63665102,4.41425254,10.1469471,0.475893486,0.4027,192.1573542,8.803820309,0.427732487,6.681980666,3.999059884
317.7020766,8.298958123,0.20417249,19.13355148,5.02123458,1.306458303,0.446350189,0.3035,97.33252846,2.438249843,0.372849257,0.977372787,0.905736406
550.5912352,20.77809187,0.285206357,16.08322556,11.84520132,10.79205663,0.391486376,0.6012,335.3193228,17.2025098,0.327590829,9.421914178,8.104759967
367.4544484,23.92166371,0.313668897,24.68901685,13.01564178,4.380133467,0.37845271,0.7004,258.6773836,13.84628991,0.333078127,7.323045347,5.989563715
552.2020276,28.01376972,0.235335753,2.687966171,17.03121007,4.771447484,0.406634827,0.5954,330.7116149,13.26120942,0.304643358,2.371251317,5.556810291
551.2645791,28.55544698,0.343918608,17.51152521,18.45209311,10.38888843,0.409111007,0.5954,332.4262747,20.40615797,0.370295453,9.432497729,9.636661304
324.1683457,12.22647707,0.2793703,23.03527725,6.611741258,14.93188748,0.412847983,0.3035,108.7851525,13.30943899,0.372337506,9.182607745,5.941473989
549.3831001,19.575252,0.288598972,5.286342611,11.20009252,15.08280558,0.433265231,0.4027,230.2455342,17.65382375,0.375008129,5.277308875,7.92977853
383.582948,9.954284665,0.389292763,38.40037437,7.307937256,9.519246886,0.341351132,0.502,197.2992248,9.823427708,0.365417831,9.940802738,5.583575535
279.0271629,23.18611106,0.217246165,31.5058617,17.0722454,12.48721761,0.47640787,0.502,146.2902701,18.55279514,0.346308694,10.93924105,9.055774903
387.9104152,8.746755367,0.329418229,29.46866978,6.263536396,10.05369946,0.393581562,0.7004,274.7045432,8.936225943,0.348641564,13.58405678,5.591885681
329.2524092,8.960756052,0.358528999,28.67306026,4.713267799,7.454354265,0.383319954,0.6946,230.9752832,8.668944483,0.366100157,11.0024002,4.190265321
442.0200074,10.89310476,0.332187097,16.59072611,7.648319212,4.137844134,0.391742949,0.4027,180.4729913,6.822868639,0.367759807,3.520389843,3.041541157
410.0846889,13.97754769,0.261191371,26.62325663,8.227589624,10.31606206,0.42553447,0.502,210.9999127,12.66707189,0.343034234,9.330988416,5.9998058
284.8524195,27.670291,0.342263757,25.06652435,18.70624354,19.61145606,0.446078492,0.6012,179.0743233,25.33200296,0.383665073,15.61055601,13.40904312
209.9558898,19.03626852,0.291098093,16.48429139,13.23645214,4.176763251,0.313363812,0.502,107.4778848,9.345300684,0.302186421,4.419092051,4.222309052
425.4107482,13.71488698,0.393346916,27.90709026,7.259851743,3.578116039,0.383853304,0.3035,131.6043199,6.03575755,0.386734615,2.723923916,2.362609036
510.9102256,9.995951575,0.292068397,38.61410858,6.429083841,10.58475103,0.440043,0.3035,162.4335326,10.25206545,0.395132708,7.327950051,4.810309927
356.2500135,24.56407854,0.364917375,9.805831669,16.22677942,4.978549119,0.414506452,0.3035,111.5894386,8.878414288,0.399456167,3.211574581,3.458501048
176.8656613,17.84577547,0.267464778,31.58638352,11.00099451,6.724928779,0.319353177,0.4027,75.24060177,11.12388658,0.298457719,6.11731869,4.973534087
286.6034497,18.06528246,0.311179867,6.692447617,10.77172191,2.124115815,0.443842875,0.502,144.9327414,5.667510674,0.377246045,1.991518779,2.164330259
563.6543467,9.420333202,0.328129261,9.75984347,5.928905416,13.99186576,0.313622737,0.502,289.9224312,10.41190904,0.320905012,7.853823842,5.739417022
572.1841379,26.85699126,0.39674542,9.053153281,14.33900522,8.383919904,0.42995483,0.7004,403.2695926,19.75685935,0.406694959,6.753126158,8.771779441
496.7218691,8.102104456,0.264965749,19.06143414,6.062849321,2.767970566,0.417649264,0.5954,296.8681218,5.626047089,0.326741499,3.644126687,2.768519691
492.9235939,8.884256682,0.325683215,27.56085689,4.668817671,4.873741156,0.352364025,0.6946,343.8731689,7.813287363,0.333831534,8.151226085,3.690710039
539.2726139,12.20431142,0.257452266,7.472365672,8.932442812,7.508420794,0.335471897,0.3035,168.8988534,9.528146929,0.311792939,4.283024453,4.516125002
373.6401818,10.417154,0.258599664,31.42712724,5.602292638,14.78743464,0.323315262,0.5954,228.4483603,11.17115042,0.284783595,15.28409269,5.598854273
205.7338288,29.0511695,0.347794939,30.29492538,15.83715745,1.500173181,0.364172533,0.7004,144.5454256,7.271184222,0.352701666,3.083996219,2.861446684
450.3194216,9.168512382,0.395742829,28.17862799,6.371889834,1.585284564,0.413700354,0.4027,182.2905215,3.336479589,0.406468859,1.483138908,1.33099591
327.0270779,11.35311036,0.238680069,28.9583679,6.184396991,4.903250101,0.450153115,0.6946,228.6504609,9.312584989,0.303263937,7.854876766,4.286472153
161.4527189,12.12038715,0.257218123,24.98879217,7.55503543,15.17639161,0.342092751,0.6887,115.9168982,12.55031616,0.283639595,15.79814391,7.146273986
344.482785,27.92736735,0.372053878,22.03568798,15.58361812,17.74281766,0.314678254,0.3035,116.9083977,22.20364555,0.332091756,10.92265293,9.813169246
231.6841147,29.82962673,0.219467047,21.48806108,21.11074882,8.690730104,0.473630542,0.6012,142.7543529,19.29001401,0.320827449,8.907765806,8.856884377
385.2167961,8.649072623,0.209054484,29.67288973,5.990743008,7.471243543,0.369057619,0.3035,122.1170187,8.077217341,0.320496668,5.459933883,3.897932072
440.079711,27.2093626,0.353356011,3.299375646,18.33812934,8.788031046,0.310417699,0.3035,139.6850559,14.01548334,0.323449477,3.323306453,6.098553242
433.0081216,25.31227644,0.299697021,3.34675866,13.82409969,18.11739136,0.305872488,0.4027,185.1938884,22.1045683,0.303385627,4.127300782,10.14392173
442.8018628,11.28536778,0.396243897,39.3789428,6.655626002,4.840039806,0.398697507,0.4027,181.2072659,7.591345799,0.397709438,4.399226072,3.26217746
580.4965805,29.99962986,0.376752443,12.76221912,20.38905031,10.40433495,0.432995063,0.4027,239.9804822,17.77006328,0.41034616,6.649773331,7.588340618
546.6413924,26.60753827,0.298684548,24.38339188,16.84974754,9.673837879,0.445260881,0.4027,225.9106721,16.22764078,0.386234592,7.395895895,6.80984364
282.0344393,27.38943208,0.219421741,24.69442497,17.19055127,9.662367033,0.331477916,0.3969,117.7668425,16.3146864,0.28700282,7.844114385,7.213949286
513.9107044,24.55198268,0.353472329,16.04344928,18.24501271,9.27120317,0.440724738,0.5954,309.7335622,17.83766024,0.388774654,8.398087142,8.828370584
203.0536262,29.1587438,0.312649668,3.915390712,19.09347148,17.11933006,0.357301153,0.6946,146.2692922,26.10112531,0.326286232,4.179334079,14.27281535
217.7176917,11.19207792,0.337661889,39.63219653,6.140192879,13.30807175,0.427401946,0.3035,75.3463914,12.05271305,0.400165839,9.071266136,5.37462951
171.7751815,12.00125644,0.230028451,3.415250046,7.841959964,9.55748579,0.349553538,0.4027,74.88255185,10.97575602,0.301420785,3.46014486,5.431314376
498.0006586,16.38430082,0.27646005,10.17031076,11.05066437,17.51568531,0.402974267,0.502,258.7191419,16.69869537,0.33946413,8.594050045,9.024484135
375.9163271,14.09960908,0.393470497,35.23637328,9.044052176,2.623333135,0.312354386,0.6946,261.9126467,8.156158273,0.368697637,5.254497928,3.863799599
463.0400961,14.34723389,0.286676658,34.36616983,8.6682267,3.899475901,0.404943695,0.6012,279.9348168,8.956706445,0.333841552,5.422244643,3.979098641
472.5802866,15.03097953,0.240134017,24.11846672,8.381517306,8.196345492,0.430155066,0.502,241.3170839,12.09196751,0.334764499,7.6280163,5.369052288
549.9819414,26.35243903,0.374903056,9.858492246,15.87541292,13.38017517,0.453430564,0.3035,176.2388112,18.35894462,0.429597465,6.516892334,7.560421687
237.8057136,19.2956938,0.302764314,33.41833403,12.38480896,18.85358302,0.454313351,0.6012,150.4876039,19.19458661,0.36320207,17.2841422,10.28159768
183.2131991,19.66847135,0.203220505,7.489954977,11.43127604,4.014320609,0.34980328,0.6946,128.4858616,11.92342554,0.247986884,4.478437606,5.407534766
447.8980991,18.10250412,0.216306112,8.620708487,12.13267636,3.055976756,0.419170385,0.3035,138.0655609,5.637362795,0.357601078,2.078940928,2.162087774
399.4527942,20.7218941,0.367804859,26.73843107,11.91683261,3.091391301,0.311429543,0.4027,162.7061282,6.719186443,0.334131883,2.996124886,2.752677898
436.0287957,26.08214587,0.280633234,20.7372398,17.70705519,9.88227851,0.444055057,0.4027,181.491481,16.3113648,0.378245089,7.278342114,7.011114024
226.8058318,20.00251588,0.247286693,32.04164466,12.325561,17.80386881,0.389866342,0.502,122.7228542,19.30752806,0.318291358,14.78818793,9.709413123
198.0558171,26.1046614,0.380211663,10.4710116,13.9670449,6.464646965,0.396258121,0.4027,83.61841118,12.3709989,0.389796212,4.577689311,4.919292711
427.8221906,9.63803491,0.317929808,39.06236466,5.09511041,10.55864397,0.438958998,0.3035,137.1981304,10.0308045,0.402226639,7.325469501,4.337799611
245.3055501,16.07465339,0.230894912,31.83983359,8.982458861,16.86517952,0.471483575,0.7004,176.8648151,16.19849209,0.302975275,18.26627206,8.221559466
368.1970621,11.32090541,0.312965403,3.153758084,7.738460424,12.0829263,0.313165711,0.5954,224.1132828,11.48634193,0.313046448,3.397807622,6.695564001
271.1372996,16.2861872,0.325728709,26.87777708,9.295164663,9.804351751,0.46599388,0.4027,115.0431298,13.11729177,0.409509096,7.525198594,5.632299418
570.6040546,8.450424382,0.250447103,28.07349906,4.89421679,4.55703622,0.353140663,0.4027,232.5041705,6.439901357,0.311785966,4.173411399,2.88460312
408.665519,10.62100333,0.247612955,10.80993631,5.975707091,6.363642272,0.353269577,0.6012,248.2275306,9.233408056,0.289748816,5.978527349,4.438694017
404.257466,28.03388978,0.373943195,29.46260946,18.84516452,19.25471503,0.427089828,0.5954,248.485353,25.39005046,0.395446323,16.65472708,13.36925356
479.9534569,24.10485673,0.354010085,6.097874259,13.04544419,15.50781296,0.354387103,0.6012,294.7325341,21.43554568,0.35416044,6.009954353,10.13453945
350.411834,29.59478819,0.233553358,35.36273568,19.52975764,11.02773923,0.424216318,0.7004,248.7323592,23.21874029,0.290675981,15.19880938,11.76733565
354.1139613,16.34593316,0.256394431,8.89166109,11.90170464,11.99431137,0.35584529,0.3035,115.8276251,14.05577439,0.325661954,6.116614537,6.765009415
373.9383539,19.49993754,0.2842459,28.81291413,11.22184797,15.65862172,0.323737538,0.502,195.5150473,18.19864506,0.303912736,13.53687736,8.895258174
283.2109356,10.11722624,0.293346983,35.7915207,7.198362799,0.511558591,0.419997177,0.3035,86.31081951,1.07256836,0.381558843,0.398629996,0.3891456
481.3612359,19.61946725,0.3334394,26.30498731,13.92604402,9.017589519,0.361072374,0.6012,292.9905897,15.5205773,0.34445943,10.2790653,8.098039848
495.3865448,12.8852709,0.308625546,27.61617803,9.198898767,19.22114134,0.355402277,0.6012,305.4917819,13.91564905,0.327280106,16.73452953,8.622954902
216.7680722,12.81143691,0.280202233,32.08705216,7.872728235,5.866387305,0.404644625,0.502,111.7390331,9.524697946,0.342174544,6.185630912,4.355770035
324.748185,12.68034854,0.287097809,30.61577446,7.677761139,15.32567484,0.366358267,0.3035,109.2354067,13.7458824,0.342302718,10.1966251,6.586262674
467.6013973,17.58077525,0.388843582,39.22413827,10.52351444,9.724276007,0.484392059,0.3035,148.6899823,12.90016839,0.455393096,6.615896525,5.278265317
183.7711999,16.45201988,0.31900284,11.43005044,10.90058645,5.689337028,0.313992473,0.6829,127.3014412,12.38440598,0.317414053,6.557493035,6.409886644
230.8065554,24.21748151,0.201706256,30.54828504,16.53982651,14.92433226,0.451075227,0.3969,100.6079866,19.68271669,0.352100682,10.80235387,9.08767
189.2350476,28.46949308,0.393897367,7.023804249,15.91712978,14.20212543,0.409428364,0.7004,136.7951841,24.461475,0.398550454,6.599600968,11.7714904
585.8433094,13.08047086,0.381035044,14.70671308,7.255958941,18.48035005,0.311286652,0.4027,246.9574138,14.64404919,0.339374329,10.52567247,7.178047542
516.0656523,12.71902816,0.323183813,8.699559039,7.048206854,18.40022457,0.470581249,0.502,268.2282693,13.97690167,0.396587736,7.810394321,6.797350346
565.5886882,20.37633469,0.395231893,38.90485831,11.52569062,11.7523677,0.326356534,0.3035,179.841691,15.32577814,0.347260205,8.655897503,6.703937705
306.5071964,9.455344174,0.212955841,27.77810393,6.699381206,6.973162188,0.304400421,0.6012,187.0530236,8.75527687,0.24942394,8.932454186,5.005606829
412.3430387,26.87753081,0.32883535,5.059049695,18.52242946,16.63199977,0.392492304,0.502,215.2789413,22.78614654,0.360536513,5.294995744,11.48638298
513.556971,29.85817521,0.2836327,27.17561885,18.19894841,18.68762479,0.416691737,0.4027,217.9715105,24.5055227,0.363108863,12.69766359,11.07754209
371.2341669,10.17895656,0.29856793,15.78451159,7.58511331,13.24072405,0.465284464,0.4027,157.4046835,11.11843956,0.398147716,8.258997438,6.077584394
544.6243598,9.41237319,0.370407031,38.81117861,5.446923177,2.79146737,0.339980252,0.502,274.7915794,5.565025714,0.355254495,3.354662186,2.439535607
308.746177,24.73312416,0.239418218,34.42066844,13.1583512,8.228258681,0.395504107,0.502,159.0882537,15.60770951,0.317148991,8.371445561,6.548137913
464.4606771,8.91991237,0.397802692,24.17398018,5.173681873,6.649805059,0.436624991,0.5954,279.2303983,8.274780013,0.413510194,7.657126259,4.035163867
205.9951441,13.15671494,0.226086347,36.91088358,9.853889913,11.33604193,0.301420308,0.6012,128.3650942,12.69858172,0.256129531,13.77731117,7.676758162
566.5621209,25.84363654,0.288407431,12.08963748,16.64307104,19.14326699,0.348476924,0.3035,185.2848892,22.33314749,0.330245833,9.187979645,10.37661095
235.1321811,26.41882804,0.229015025,6.555566414,19.37162514,6.426311699,0.485976414,0.3035,75.83854306,11.02096747,0.407988632,3.427868218,4.234978513
399.763262,20.73767463,0.280308685,34.70487053,12.96100535,2.185223773,0.380314542,0.502,201.769399,5.968267766,0.330111602,2.573025262,2.364639308
501.744945,25.06054914,0.234143221,6.938626314,15.96054529,16.6269366,0.340438089,0.6012,308.2798833,22.49726269,0.276533614,6.758330405,11.792594
175.2503527,17.3959671,0.339711865,4.068334345,10.27738555,14.87912136,0.438620487,0.6946,126.2729786,16.91924447,0.369918558,4.218199161,8.825792424
436.7547397,16.60193974,0.31599877,9.112910653,11.99388039,15.74017945,0.359333603,0.6012,268.8541331,16.40024563,0.333280701,8.072122637,9.666927579
300.6186051,10.87902499,0.300893743,2.078442256,7.197373183,7.243159578,0.398135148,0.4027,125.3854515,9.192810998,0.358976034,2.24020033,4.362249644
347.4365457,23.71110285,0.205669111,38.27744974,13.50807176,8.286536594,0.4325234,0.7004,245.827203,18.18899257,0.273634656,12.77861807,8.449715629
261.2067774,11.65638493,0.263157657,10.70815946,6.837233911,9.921899655,0.315629163,0.4027,111.1143199,10.95649152,0.294498888,6.403338465,5.270927928
289.2703245,9.8050926,0.227154526,19.96699476,6.869502212,2.426042327,0.448334628,0.3035,89.48328197,4.14423925,0.381206467,1.773673229,1.622304705
581.7690789,9.735172392,0.264316731,33.56588276,7.17806158,1.883086093,0.309963481,0.6012,350.510545,5.026790217,0.282520655,2.979514167,2.377868212
576.7272008,20.23356074,0.227472383,16.49790641,13.79675165,0.600697436,0.443553706,0.6012,346.9679513,2.425605325,0.313645615,0.88760769,0.880417129
569.7685689,29.10805685,0.344838065,30.67863422,19.72921866,1.145607078,0.458997728,0.5954,339.7037185,4.427516948,0.391027065,1.6478316,1.610780706
247.4130214,8.1361705,0.282609455,17.34972183,5.195581911,18.29919526,0.342832115,0.7004,178.7705191,8.946580084,0.300652164,13.85533034,5.404928009
235.5318434,26.36022889,0.363999878,10.10228377,17.96812536,16.75382811,0.334554243,0.502,126.5803918,22.58550021,0.349335952,8.578439585,11.64568051
250.2318048,22.80899228,0.330928671,15.85860005,14.70613777,16.77863364,0.366614369,0.7004,180.2892347,21.54597519,0.341620106,12.60372708,11.97932048
495.6801461,20.92380481,0.373664514,15.27664838,11.11599341,3.55532987,0.344101026,0.6946,345.3852272,11.53625657,0.364635825,5.540089457,4.977046879
348.6404637,11.70458874,0.296635169,2.648087201,7.6305951,16.91224111,0.374148793,0.502,183.4398089,12.85869881,0.335236954,3.175353346,7.131698998
512.9743555,18.70957655,0.315060743,17.4395635,13.76236267,18.63752817,0.449473145,0.6946,362.0038884,18.69753657,0.356110291,13.56873799,11.56499886
333.4499167,23.98365038,0.211630676,34.02810382,16.24768789,16.2805788,0.357945947,0.7004,238.4259831,22.26541958,0.255466731,19.30408483,12.70374144
573.0712791,12.99663301,0.242400338,23.72677528,9.24161093,18.89471884,0.475664194,0.6946,403.8257576,13.7094814,0.31363912,16.3546959,8.605815826
226.0883952,9.226024356,0.380512603,19.26968309,5.634440935,5.48681864,0.483509963,0.502,116.2288101,7.697072788,0.431805288,5.144354182,3.528989614
396.2070384,24.77679056,0.349664759,13.247966,17.68170285,1.103683569,0.459288974,0.6012,238.6398205,4.258563196,0.393382896,1.532482022,1.567741506
479.1462474,29.75726798,0.319492575,4.610185866,20.73822873,3.438547714,0.411584446,0.6946,333.8651159,13.08037067,0.347617432,3.149189823,5.651297269
218.8210192,17.50613004,0.386137211,18.3089996,12.40621323,12.8331275,0.474030786,0.6887,154.6969885,16.48493793,0.413498481,11.84737738,9.43638373
339.7484636,18.12792692,0.267959216,18.83631994,12.67567594,15.71956955,0.347632668,0.6829,236.9989013,17.65821378,0.293223668,13.57945489,10.53040301
430.6956036,19.44981757,0.26848621,5.857957224,10.57576121,7.0949995,0.343893386,0.502,219.7425028,12.90146159,0.306038984,4.322063221,5.636479645
193.757209,27.70350585,0.287261716,31.18148323,15.29587173,1.932411439,0.459974537,0.7004,136.2864997,8.725093558,0.339006477,3.659096168,3.320428342
250.8659193,21.50521326,0.255906552,13.0474115,12.92009656,0.808792593,0.317680849,0.6887,173.0231358,4.017217417,0.275136891,1.618322465,1.616682652
333.6675254,17.39851154,0.311085315,8.517523983,10.0319079,11.95740786,0.352050945,0.4027,141.5100722,14.91798079,0.335554086,6.363756655,6.85433551
351.5795373,23.67575115,0.343315157,22.09836429,17.08671091,2.304785286,0.435157648,0.3035,108.3096725,4.584617016,0.407283452,1.711695533,1.690536643
308.2565655,16.03506249,0.25426619,2.259124665,11.37096541,19.04980535,0.441318041,0.6887,218.2265011,16.4787116,0.312495431,2.543956977,10.12913292
352.5106952,29.23072688,0.376106714,24.81573458,20.51107357,16.68911414,0.442190752,0.502,185.2715478,23.97842046,0.409016565,12.66980433,11.77580767
392.6561746,10.59560533,0.351245945,39.86647196,5.70457313,13.79457714,0.312124492,0.7004,279.14924,11.01211918,0.339525158,19.22318738,5.626365065
343.2162452,15.7575237,0.23628318,12.09835421,9.476023735,9.703743382,0.303583822,0.502,177.1270193,13.33300859,0.2697989,7.305816715,6.532376379
477.8353543,9.685451239,0.383817789,35.31310407,6.130460273,10.51700154,0.416742771,0.4027,198.7061022,9.973611198,0.403483881,8.589602726,4.951396776
180.6170976,18.77937746,0.34055561,35.16974533,10.33488013,17.31154729,0.420300257,0.6012,115.4908441,18.42838859,0.372357775,16.9764132,8.937877343
305.1593757,24.48436204,0.347162905,33.23385772,14.32967449,8.522887993,0.391234748,0.7004,216.287084,18.75546948,0.360366829,12.75026613,8.956494289
179.4133294,23.45283415,0.243452871,15.21767665,17.50307823,9.107515245,0.32826847,0.6012,111.4953707,17.32351355,0.277277332,8.585665078,9.105781278
471.4099692,14.0817464,0.352614677,29.92077201,8.884982613,3.174256009,0.368601391,0.4027,191.7327777,6.242886198,0.362163541,2.973448997,2.587166427
415.6403453,9.137844351,0.258137623,22.33655385,6.306828221,14.2777097,0.420899184,0.502,215.7617528,10.20909148,0.33919288,11.143838,5.870019947
342.669921,22.18598403,0.358071737,20.42661996,12.88483462,1.741232223,0.415460305,0.502,172.887434,5.016695758,0.386651244,1.966262164,1.89078188
170.0697816,14.56498257,0.210787288,16.86583234,8.729962401,11.06366624,0.318921194,0.3035,59.32202225,12.75254105,0.286102554,7.156231742,5.876143322
454.1226079,19.32044163,0.217034414,19.4171983,11.7832663,15.5883093,0.317358884,0.502,235.7325272,18.06010198,0.266996,11.6611333,9.141187212
